row,title,author,publisher,year,language,source,file
2015,The Constitution Of The Communist Party Of Malaya-30 Apr 72,,,1972,,placeholder,covers/1972_The_Constitution_Of_The_Communist_Party_Of_Malaya-30_Apr_72_PLACEHOLDER.jpg
2016,Big Man In The Saddle,Mullin Garr,Ophelia Press Inc.,1972,"[""English""]",placeholder,covers/1972_Big_Man_In_The_Saddle_PLACEHOLDER.jpg
2017,"China Pictorial No.8 Aug, 1972",,China Pictorial,1972,"[""Chinese""]",placeholder,"covers/1972_China_Pictorial_No.8_Aug,_1972_PLACEHOLDER.jpg"
2018,Dandy Of London,Chin His Wen,Playboy's Club,1972,"[""Chinese""]",placeholder,covers/1972_Dandy_Of_London_PLACEHOLDER.jpg
2019,Attractive Younger Sister-In-Law,Chin Sha,,1972,"[""Chinese""]",placeholder,covers/1972_Attractive_Younger_Sister-In-Law_PLACEHOLDER.jpg
2020,Unfaithful Wife,Lang Tzu,,1972,"[""Chinese""]",placeholder,covers/1972_Unfaithful_Wife_PLACEHOLDER.jpg
2021,To Paradise By Night,Yeh Yu Keh,,1972,"[""Chinese""]",placeholder,covers/1972_To_Paradise_By_Night_PLACEHOLDER.jpg
2022,The Lovely Affair Of A Dissolute Women,,,1972,"[""Chinese""]",placeholder,covers/1972_The_Lovely_Affair_Of_A_Dissolute_Women_PLACEHOLDER.jpg
2023,Seduction All Over,Hsai Fei,,1972,"[""Chinese""]",placeholder,covers/1972_Seduction_All_Over_PLACEHOLDER.jpg
2024,Sex,Ai Lang,,1972,"[""Chinese""]",placeholder,covers/1972_Sex_PLACEHOLDER.jpg
2025,The Queen Of Education,,,1972,"[""Chinese""]",placeholder,covers/1972_The_Queen_Of_Education_PLACEHOLDER.jpg
2026,"Keluaran Khas Mengenai Pertonjokan2 Amal Oleh Rombongan Bintang2 Perak Hongkong Di-Malaysia, 1971",,Penerbitan Tahan,1971,"[""Chinese""]",placeholder,"covers/1971_Keluaran_Khas_Mengenai_Pertonjokan2_Amal_Oleh_Rombongan_Bintang2_Perak_Hongkong_Di-Malaysia,_1971_PLACEHOLDER.jpg"
2027,Bulanan Riam,,Badan Penyunting Bulanan Riam,1971,"[""Chinese""]",placeholder,covers/1971_Bulanan_Riam_PLACEHOLDER.jpg
2028,Bulanan Seni Sastera,,Badan Penyunting Bulanan Riam,1971,"[""Chinese""]",placeholder,covers/1971_Bulanan_Seni_Sastera_PLACEHOLDER.jpg
2029,Bulanan Pembangunan,,Badan Penyunting Bulanan Riam,1971,"[""Chinese""]",placeholder,covers/1971_Bulanan_Pembangunan_PLACEHOLDER.jpg
2030,Majalah Triwulanan Kehidupan Seni Sastera,,Badan Penyunting Bulanan Riam,1971,"[""Chinese""]",placeholder,covers/1971_Majalah_Triwulanan_Kehidupan_Seni_Sastera_PLACEHOLDER.jpg
2031,"Suara Siswa Jilid 2 Bil.2 Disember, 1970",,Persatuan Kebangsaan Pelajar-Pelajar Islam Malaysia (Pkpim),1971,"[""Malay"", ""English""]",placeholder,"covers/1971_Suara_Siswa_Jilid_2_Bil.2_Disember,_1970_PLACEHOLDER.jpg"
2032,"Pengerusi Mao Yang Di-Sayangi, Anda Ia-Lah Mata Hari Merah Yang Bersinar Dalam Sanubari2 Kami Nombor - Xm - 1022",,Chinese Record (Piring-2 Hitam China),1971,"[""Chinese""]",placeholder,"covers/1971_Pengerusi_Mao_Yang_Di-Sayangi,_Anda_Ia-Lah_Mata_Hari_Merah_Yang_Bersinar_Dalam_Sanubari2_Kami_Nombor_PLACEHOLDER.jpg"
2033,Muzik Pendahuluan Bagi Chetakan Ulangan,,Chinese Record (Piring-2 Hitam China),1971,"[""Chinese""]",placeholder,covers/1971_Muzik_Pendahuluan_Bagi_Chetakan_Ulangan_PLACEHOLDER.jpg
2034,Pahlawan Pengerusi Mao Ada-Lah Paling Tat Kepada Parti Nombor - M- 804,,Chinese Record (Piring-2 Hitam China),1971,"[""Chinese""]",placeholder,covers/1971_Pahlawan_Pengerusi_Mao_Ada-Lah_Paling_Tat_Kepada_Parti_Nombor_-_M-_804_PLACEHOLDER.jpg
2035,Memuji Wong Kit Dengan Nyanyian Dan Belajar-Lah Daripada Wong Kit Nombor - M - 769,,Chinese Record (Piring-2 Hitam China),1971,"[""Chinese""]",placeholder,covers/1971_Memuji_Wong_Kit_Dengan_Nyanyian_Dan_Belajar-Lah_Daripada_Wong_Kit_Nombor_-_M_-_769_PLACEHOLDER.jpg
2036,Piring Hitam Mas Sempena Lawatan Rombongan Bintang2 Perak Ka-Malaysia Nombor Mlp - 325,,Di-Perbuat Oleh Sharikat Piring Hitam Great Wall Hong Kong,1971,"[""Chinese""]",placeholder,covers/1971_Piring_Hitam_Mas_Sempena_Lawatan_Rombongan_Bintang2_Perak_Ka-Malaysia_Nombor_Mlp_-_325_PLACEHOLDER.jpg
2037,The Muslims Malays Of South Thailand (Orang2 Melayu Islam Di -Negeri Thai Selatan),,,1971,"[""English""]",placeholder,covers/1971_The_Muslims_Malays_Of_South_Thailand_(Orang2_Melayu_Islam_Di_-Negeri_Thai_Selatan)_PLACEHOLDER.jpg
2038,Flossie,,Vacation Books,1971,"[""English""]",open_library,covers/1971_Flossie.jpg
2039,Flosste,,Vacation Books,1971,"[""English""]",placeholder,covers/1971_Flosste_PLACEHOLDER.jpg
2040,Humper,Marcus Van Heller,United States Of America,1971,"[""English""]",placeholder,covers/1971_Humper_PLACEHOLDER.jpg
2041,Autobiography Of A Louse Volume Ii,,Tower Publications,1971,"[""English""]",placeholder,covers/1971_Autobiography_Of_A_Louse_Volume_Ii_PLACEHOLDER.jpg
2042,Adventures In American And Story Of Mike,,,1971,"[""English""]",placeholder,covers/1971_Adventures_In_American_And_Story_Of_Mike_PLACEHOLDER.jpg
2043,Autobiography Of A Flea,,,1971,"[""English""]",open_library,covers/1971_Autobiography_Of_A_Flea.jpg
2044,My Mother Taught Me,Tor Kung,The Ophelia Press Inc,1971,"[""English""]",open_library,covers/1971_My_Mother_Taught_Me.jpg
2045,Gone With The Whip,Marcus Van Heller,The Ophelia Press Inc,1971,"[""English""]",placeholder,covers/1971_Gone_With_The_Whip_PLACEHOLDER.jpg
2046,The Ball Carrier,Keith Kerner,The Ophelia Press Inc,1971,"[""English""]",placeholder,covers/1971_The_Ball_Carrier_PLACEHOLDER.jpg
2047,Spreadengle,Marcus Van Heller,"The Olympia Press, Inc",1971,"[""English""]",placeholder,covers/1971_Spreadengle_PLACEHOLDER.jpg
2048,Seduction Of Suzy,Marcus Van Heller,The Olympia Press,1971,"[""English""]",open_library,covers/1971_Seduction_Of_Suzy.jpg
2049,Seeds Of The Rainbow I And Ii,Robert Desmond,The Olympia Press,1971,"[""English""]",placeholder,covers/1971_Seeds_Of_The_Rainbow_I_And_Ii_PLACEHOLDER.jpg
2050,Bedroom Philosophers Part I And Ii,D.A.F. De Sade,The Olympia Press,1971,"[""English""]",placeholder,covers/1971_Bedroom_Philosophers_Part_I_And_Ii_PLACEHOLDER.jpg
2051,The Adventures Of Fllea Silas Part I,Beauregard Of Rarniente,The Olympia Press,1971,"[""English""]",placeholder,covers/1971_The_Adventures_Of_Fllea_Silas_Part_I_PLACEHOLDER.jpg
2052,Sexus,Henry Miller,Panther Books Ltd.,1971,"[""English""]",open_library,covers/1971_Sexus.jpg
2053,Lash Part 2,Ruth Lexe,Othello Books,1971,"[""English""]",placeholder,covers/1971_Lash_Part_2_PLACEHOLDER.jpg
2054,Gin And Lime Street,Adam Aymes,Ophelia Press Inc.,1971,"[""English""]",placeholder,covers/1971_Gin_And_Lime_Street_PLACEHOLDER.jpg
2055,Honey Leaf,Marcus Van Heller,Ophelia Press Inc.,1971,"[""English""]",placeholder,covers/1971_Honey_Leaf_PLACEHOLDER.jpg
2056,Adventure Of A Flea Part 1,Marcus Van Heller,Olympia Press,1971,"[""English""]",placeholder,covers/1971_Adventure_Of_A_Flea_Part_1_PLACEHOLDER.jpg
2057,Under The Birch Part I And Ii,Miles Underwood,Olympia Press,1971,"[""English""]",placeholder,covers/1971_Under_The_Birch_Part_I_And_Ii_PLACEHOLDER.jpg
2058,Milady Part I And Ii,Robert Olley,Oceanic Press,1971,"[""English""]",placeholder,covers/1971_Milady_Part_I_And_Ii_PLACEHOLDER.jpg
2059,The Trend Setters No.50 Part I And Ii,Robert Cleveland,Nordisk Bladcentral,1971,"[""English""]",placeholder,covers/1971_The_Trend_Setters_No.50_Part_I_And_Ii_PLACEHOLDER.jpg
2060,Three Passionate Lovers Part Ii,Rene Roques,,1971,"[""English""]",placeholder,covers/1971_Three_Passionate_Lovers_Part_Ii_PLACEHOLDER.jpg
2061,Nights In Scotland Part I And Ii,Carol Paterson,,1971,"[""English""]",placeholder,covers/1971_Nights_In_Scotland_Part_I_And_Ii_PLACEHOLDER.jpg
2062,My Secret Life,G. Lecman,Grove Press Inc.,1971,"[""English""]",placeholder,covers/1971_My_Secret_Life_PLACEHOLDER.jpg
2063,Coupled,Gill Porter,Essex House,1971,"[""English""]",placeholder,covers/1971_Coupled_PLACEHOLDER.jpg
2064,Mysteries Of Marriages,Dr S. M. Shaw,Ellis And Martyn,1971,"[""English""]",placeholder,covers/1971_Mysteries_Of_Marriages_PLACEHOLDER.jpg
2065,Only A Boy,,Collectors Publication,1971,"[""English""]",placeholder,covers/1971_Only_A_Boy_PLACEHOLDER.jpg
2066,Rita!,Rick Hardesty,"Bee-Line Books, Inc.",1971,"[""English""]",placeholder,covers/1971_Rita!_PLACEHOLDER.jpg
2067,Make Out Cult,James Hillman,"Bee-Line Books, Inc.",1971,"[""English""]",placeholder,covers/1971_Make_Out_Cult_PLACEHOLDER.jpg
2068,Blow My Mind,Wally Martin,"Bee-Line Books, Inc.",1971,"[""English""]",placeholder,covers/1971_Blow_My_Mind_PLACEHOLDER.jpg
2069,Stud Machine,Michael Spear,"Bee-Line Books, Inc.",1971,"[""English""]",placeholder,covers/1971_Stud_Machine_PLACEHOLDER.jpg
2070,Ball Me Again!,Pauline Ford,"Bee-Line Books, Inc.",1971,"[""English""]",placeholder,covers/1971_Ball_Me_Again!_PLACEHOLDER.jpg
2071,Pussy Delight,Renaud Fuchs,"Bee-Line Books, Inc.",1971,"[""English""]",placeholder,covers/1971_Pussy_Delight_PLACEHOLDER.jpg
2072,Honey Pot,Jackson Harmon,"Bee-Line Books, Inc.",1971,"[""English""]",placeholder,covers/1971_Honey_Pot_PLACEHOLDER.jpg
2073,Backyard Orgy,Rhetta Charles,"Bee-Line Books, Inc.",1971,"[""English""]",placeholder,covers/1971_Backyard_Orgy_PLACEHOLDER.jpg
2074,B Is For Balling,Chuck Selwyn,"Bee-Line Books, Inc.",1971,"[""English""]",placeholder,covers/1971_B_Is_For_Balling_PLACEHOLDER.jpg
2075,Ginger Baby,James Malcolm,"Bee-Line Books, Inc.",1971,"[""English""]",placeholder,covers/1971_Ginger_Baby_PLACEHOLDER.jpg
2076,The Sex Pets,Joseph R. Reynolos,Bee-Line Books New York,1971,"[""English""]",placeholder,covers/1971_The_Sex_Pets_PLACEHOLDER.jpg
2077,Make-Out Cult,James Hillman,Bee-Line Books,1971,"[""English""]",placeholder,covers/1971_Make-Out_Cult_PLACEHOLDER.jpg
2078,The Male Homosexual Of Today,Russel Trainer,Macfadden Bartell Corp.,1971,"[""English""]",placeholder,covers/1971_The_Male_Homosexual_Of_Today_PLACEHOLDER.jpg
2079,"Nude Wore Black,The",Teo Mark,"Lancer Books,Inc.",1971,"[""English""]",placeholder,"covers/1971_Nude_Wore_Black,The_PLACEHOLDER.jpg"
2080,Girl With The Polka-Dot Box,F.W. Paul,Lancer Books Inc.,1971,"[""English""]",placeholder,covers/1971_Girl_With_The_Polka-Dot_Box_PLACEHOLDER.jpg
2081,The Fires Of Lust,Jean Francis,Lancer Books Inc.,1971,"[""English""]",placeholder,covers/1971_The_Fires_Of_Lust_PLACEHOLDER.jpg
2082,The Taboo Breakers,Warren Wells,Lancer Books Inc.,1971,"[""English""]",placeholder,covers/1971_The_Taboo_Breakers_PLACEHOLDER.jpg
2083,In The Solid Gold Screw,F.W. Paul,Lancer Books Inc.,1971,"[""English""]",placeholder,covers/1971_In_The_Solid_Gold_Screw_PLACEHOLDER.jpg
2084,The Lay Of The Land,F.W. Paul,Lancer Books Inc.,1971,"[""English""]",placeholder,covers/1971_The_Lay_Of_The_Land_PLACEHOLDER.jpg
2085,The Nude Ware Black,Ted Mark,Lancer Books Inc.,1971,"[""English""]",placeholder,covers/1971_The_Nude_Ware_Black_PLACEHOLDER.jpg
2086,Another Piece Of Fanny,Norman Jackson,Lancer Books Inc.,1971,"[""English""]",placeholder,covers/1971_Another_Piece_Of_Fanny_PLACEHOLDER.jpg
2087,Mistress Of The Lash,Robery Vaughan,Lancer Books Inc.,1971,"[""English""]",placeholder,covers/1971_Mistress_Of_The_Lash_PLACEHOLDER.jpg
2088,A Lovely Cherry,William Mc Ardle,Continental Classics,1971,"[""English""]",placeholder,covers/1971_A_Lovely_Cherry_PLACEHOLDER.jpg
2089,Come Again,Carlos Rossi,Continental Classics,1971,"[""English""]",open_library,covers/1971_Come_Again.jpg
2090,Blow Me Down,Webster Tate,Continental Classics,1971,"[""English""]",placeholder,covers/1971_Blow_Me_Down_PLACEHOLDER.jpg
2091,Dr. Gigolo,Anthony Holcomb,Continental Classics,1971,"[""English""]",placeholder,covers/1971_Dr._Gigolo_PLACEHOLDER.jpg
2092,Secret Climax,Victor De Laroche,Continental Classics,1971,"[""English""]",placeholder,covers/1971_Secret_Climax_PLACEHOLDER.jpg
2093,Frug Me Again,Jack Aurora,Continental Classics,1971,"[""English""]",placeholder,covers/1971_Frug_Me_Again_PLACEHOLDER.jpg
2094,Alovely Cherry,William Mc Ardle,Continental Classics,1971,"[""English""]",placeholder,covers/1971_Alovely_Cherry_PLACEHOLDER.jpg
2095,Dr.Gigolo,Anthony Holcomb,Continental Classics,1971,"[""English""]",placeholder,covers/1971_Dr.Gigolo_PLACEHOLDER.jpg
2097,Mao Tse-Tung Yang Agong Ada-Lah Gilang Gemilang,,,1971,"[""Chinese""]",placeholder,covers/1971_Mao_Tse-Tung_Yang_Agong_Ada-Lah_Gilang_Gemilang_PLACEHOLDER.jpg
2098,Kim Ii Sung,,Mirasha,1970,"[""English""]",placeholder,covers/1970_Kim_Ii_Sung_PLACEHOLDER.jpg
2099,"Suratan ""Partai Rakyat Malaya""",Dzulkifli Ismail Dan S. Sivasubramaniam,,1970,"[""Malay"", ""English"", ""Chinese""]",placeholder,covers/1970_Suratan_Partai_Rakyat_Malaya_PLACEHOLDER.jpg
2100,Partai Buroh Malaya Tabong Pergerakan Politik,Partai Buroh Malaya,,1970,"[""Chinese"", ""English"", ""Tamil""]",placeholder,covers/1970_Partai_Buroh_Malaya_Tabong_Pergerakan_Politik_PLACEHOLDER.jpg
2102,Juvenile Lead,Pearson Groves,Brandon House,1970,"[""English""]",placeholder,covers/1970_Juvenile_Lead_PLACEHOLDER.jpg
2103,"""Bendera Benteng Suara Dan Bichara Partai Rakyat Malaya (Untuk Anggota Saja)'",,,1970,"[""Malay""]",placeholder,covers/1970_Bendera_Benteng_Suara_Dan_Bichara_Partai_Rakyat_Malaya_(Untuk_Anggota_Saja)'_PLACEHOLDER.jpg
2104,Harga Padi Telah Turun Semula,,Sharikat Penerbitan P-Chi,1970,"[""Chinese""]",placeholder,covers/1970_Harga_Padi_Telah_Turun_Semula_PLACEHOLDER.jpg
2105,Lagu,,,1970,"[""English""]",placeholder,covers/1970_Lagu_PLACEHOLDER.jpg
2107,Happiness Is A Warm Gun,,,1970,,placeholder,covers/1970_Happiness_Is_A_Warm_Gun_PLACEHOLDER.jpg
2108,Puff The Magic Dragon,,,1970,,placeholder,covers/1970_Puff_The_Magic_Dragon_PLACEHOLDER.jpg
2109,"Suratan2 Yang Mengandongi Shaer2 Dan Muzik Dalam Lagu Lagu Yang Tajok-Nya Ialah: 1. Nyanyian Latehan Askar2, 2. Satu Bungkusan Hadiah Untok Melahirkan Penghargaan, 3. Latehan Bayonet2",,,1970,"[""Chinese""]",placeholder,covers/1970_Suratan2_Yang_Mengandongi_Shaer2_Dan_Muzik_Dalam_Lagu_Lagu_Yang_Tajok-Nya_Ialah_1._Nyanyian_Latehan_PLACEHOLDER.jpg
2110,Naik Gaji,,Sharikat Penerbit P-Chi,1970,"[""Chinese""]",placeholder,covers/1970_Naik_Gaji_PLACEHOLDER.jpg
2111,"** "" Perutusan Khas Hari Raya Haji"" Yang Di-Chetak Dalam Bahasa Malaysia Yang Di-Mulai Dengan Perkataan2 "" Kpd Manusia2 Yang Maseh Berugama Terutama Mereka Yang Maseh Islam"" Dan Di-Akhiri Dengan Perk",,,1970,"[""Malay""]",placeholder,covers/1970_Perutusan_Khas_Hari_Raya_Haji_Yang_Di-Chetak_Dalam_Bahasa_Malaysia_Yang_Di-Mulai_Dengan_Perkataan2_K_PLACEHOLDER.jpg
2112,** Tiba Di-Shao-Shan,"Mao Tze-Tung (Jun, 1959)",,1970,"[""Chinese""]",placeholder,covers/1970_Tiba_Di-Shao-Shan_PLACEHOLDER.jpg
2113,Some Have Too Much,Marcus Van Heller,The Ophelia Press,1970,"[""English""]",placeholder,covers/1970_Some_Have_Too_Much_PLACEHOLDER.jpg
2114,Golden Night,,The Olympia Press,1970,"[""English""]",placeholder,covers/1970_Golden_Night_PLACEHOLDER.jpg
2115,Hot Summer,,,1970,"[""English""]",placeholder,covers/1970_Hot_Summer_PLACEHOLDER.jpg
2116,Happy Meeting,,,1970,"[""English""]",placeholder,covers/1970_Happy_Meeting_PLACEHOLDER.jpg
2117,Romance Of Lust Or Early Experience,,Grove Press Inc.,1970,"[""English""]",placeholder,covers/1970_Romance_Of_Lust_Or_Early_Experience_PLACEHOLDER.jpg
2118,A Man With A Maid,,Grove Press Inc.,1970,"[""English""]",open_library,covers/1970_A_Man_With_A_Maid.jpg
2119,Notes Of A Dirty Old Man,Charles Bukowski,"Essex House,Cal",1970,"[""English""]",open_library,covers/1970_Notes_Of_A_Dirty_Old_Man.jpg
2120,Blue Movie,Michael Perkins,Essex House Cal,1970,"[""English""]",open_library,covers/1970_Blue_Movie.jpg
2123,The Strange Love Of Lady S,Max Nortie,"Brandon House,Cal",1970,"[""English""]",placeholder,covers/1970_The_Strange_Love_Of_Lady_S_PLACEHOLDER.jpg
2124,The Strange Love Of Ladys,Max Nortic,Brandon House,1970,"[""English""]",placeholder,covers/1970_The_Strange_Love_Of_Ladys_PLACEHOLDER.jpg
2125,The Family Jewels,Unknown (Translated By L.E.La Bon),Brandon House,1970,"[""English""]",placeholder,covers/1970_The_Family_Jewels_PLACEHOLDER.jpg
2130,Happy Meetings,,,1970,,placeholder,covers/1970_Happy_Meetings_PLACEHOLDER.jpg
2133,The Man From S.T.U.D In Jool Of The Trade,F.W.Paul,"Lancer Books,Inc.",1970,"[""English""]",placeholder,covers/1970_The_Man_From_S.T.U.D_In_Jool_Of_The_Trade_PLACEHOLDER.jpg
2134,The Man From S.T.U.D In Tool Of The Trade,F.W. Paul,Lancer Books Inc.,1970,"[""English""]",placeholder,covers/1970_The_Man_From_S.T.U.D_In_Tool_Of_The_Trade_PLACEHOLDER.jpg
2135,"** Our Call To Students""",All Cordinating Committee-Progressive Studens,,1970,"[""English""]",placeholder,covers/1970_Our_Call_To_Students_PLACEHOLDER.jpg
2136,Chontoh Mulia Perjuangan Massa-Untok Memperingati Ulang-Tahun Pertama Kematian Shahid Lim Soon Seng,,Bahagian Kepong Parti Buroh,1970,"[""Chinese""]",placeholder,covers/1970_Chontoh_Mulia_Perjuangan_Massa-Untok_Memperingati_Ulang-Tahun_Pertama_Kematian_Shahid_Lim_Soon_Seng_PLACEHOLDER.jpg
2139,"** ""Chetusan""Yang Di-Mulai Dengan Perkataan2 ""(Bahasa Cina).....""Dan Di-Akhiri Dengan Perkataan2 ""..... (Bahasa Cina)",,,1970,"[""Chinese""]",placeholder,covers/1970_Chetusan_Yang_Di-Mulai_Dengan_Perkataan2_(Bahasa_Cina)....._Dan_Di-Akhiri_Dengan_Perkataan2_....._(B_PLACEHOLDER.jpg
2140,"** Spark"" Yang Di-Mulai Dengan Perkataan2 ""Spark Is The Courageous Voice Of The Oppressed Majority....""Dan Di-Akhiri Dengan Perkataan2 ""....And Oppressors Is Lighter Than A Feather"".",,,1970,"[""English""]",placeholder,covers/1970_Spark_Yang_Di-Mulai_Dengan_Perkataan2_Spark_Is_The_Courageous_Voice_Of_The_Oppressed_Majority...._Da_PLACEHOLDER.jpg
2141,"**""Chetusan"" Yang Di-Mulai Dengan Perkataan2 ""Chetusan Ia-Lah Chetusan Suara Majoriti Rakyat..."" Dan Diakhiri Dengan Perkataan2 "".....Yang Lebih Tulin Bagi Malaya"",",,,1970,"[""Malay""]",placeholder,covers/1970_Chetusan_Yang_Di-Mulai_Dengan_Perkataan2_Chetusan_Ia-Lah_Chetusan_Suara_Majoriti_Rakyat..._Dan_Diakh_PLACEHOLDER.jpg
2142,"** ""Chetusan""Yang Di-Mulai Dengan Perkataan2 ""(Bahasa Tamil)....""Dan Di-Akhiri Dengan Perkataan2 "".....(Bahasa Tamil)"":",,,1970,"[""Tamil""]",placeholder,covers/1970_Chetusan_Yang_Di-Mulai_Dengan_Perkataan2_(Bahasa_Tamil)...._Dan_Di-Akhiri_Dengan_Perkataan2_.....(Ba_PLACEHOLDER.jpg
2143,Far Eastern Economic Review,,Far Eastern Economic Review Ltd,1970,,placeholder,covers/1970_Far_Eastern_Economic_Review_PLACEHOLDER.jpg
2144,Misi Bagi Parti Kominis China Semasa Peperangan Anti Jepun Kedudukan Parti Kominis China Dalam Perjuangan Nasional,,,1970,"[""Chinese""]",placeholder,covers/1970_Misi_Bagi_Parti_Kominis_China_Semasa_Peperangan_Anti_Jepun_Kedudukan_Parti_Kominis_China_Dalam_Perju_PLACEHOLDER.jpg
2145,Budu Or Twenty Years In Sarawak Borneo,John K.Wilson,Tantallon Press,1970,"[""English""]",placeholder,covers/1970_Budu_Or_Twenty_Years_In_Sarawak_Borneo_PLACEHOLDER.jpg
2146,Budu Or Twenty Years In Sarawak Boneo,John K. Wilson,Tantallon Press,1970,"[""English""]",placeholder,covers/1970_Budu_Or_Twenty_Years_In_Sarawak_Boneo_PLACEHOLDER.jpg
2147,Portnoy's Complant,Philip Roth,Bantan Books Incorporation,1970,"[""English""]",placeholder,covers/1970_Portnoy's_Complant_PLACEHOLDER.jpg
2148,Portnoy's Complaint,Philip Roth,Bantan Books Incorporation,1970,"[""English""]",open_library,covers/1970_Portnoy's_Complaint.jpg
2149,Mimbar Rakyat,,Partai Rakyat Negeri Singapura,1970,"[""Chinese""]",placeholder,covers/1970_Mimbar_Rakyat_PLACEHOLDER.jpg
2150,Kejayaan Tertanggong Kepada Daya Manusia,,Sharikat Kebudayaan Terbang-Atas,1970,"[""Chinese""]",placeholder,covers/1970_Kejayaan_Tertanggong_Kepada_Daya_Manusia_PLACEHOLDER.jpg
2151,Mother India,,Sumati Publications Private Ltd,1970,,placeholder,covers/1970_Mother_India_PLACEHOLDER.jpg
2152,Ayer Mata Ibu,,Thong Lam,1970,"[""Chinese""]",placeholder,covers/1970_Ayer_Mata_Ibu_PLACEHOLDER.jpg
2153,Kebaikan Rengkasan Tulisan China,,Sharikat Hing Kong Penerbit Peniaga,1970,"[""Chinese""]",placeholder,covers/1970_Kebaikan_Rengkasan_Tulisan_China_PLACEHOLDER.jpg
2154,Bendera Banteng,,Propaganda Department Of Partai Rakyat Malaya,1970,"[""Malay"", ""English"", ""Tamil"", ""Chinese""]",placeholder,covers/1970_Bendera_Banteng_PLACEHOLDER.jpg
2156,The Big O,Rosemary Santini,Oracle Books Inc.,1970,"[""English""]",placeholder,covers/1970_The_Big_O_PLACEHOLDER.jpg
2157,Sex Cultists,Ruy Trauble,Oracle Books Inc.,1970,"[""English""]",placeholder,covers/1970_Sex_Cultists_PLACEHOLDER.jpg
2158,The Box,Mel Johnson,Oracle Books Inc.,1970,"[""English""]",placeholder,covers/1970_The_Box_PLACEHOLDER.jpg
2159,The Young Lusters,Sylvia Sharon,Oracle Books Inc.,1970,"[""English""]",placeholder,covers/1970_The_Young_Lusters_PLACEHOLDER.jpg
2160,A Way With All Maidens,Mel Johnson,Oracle Books Inc.,1970,"[""English""]",placeholder,covers/1970_A_Way_With_All_Maidens_PLACEHOLDER.jpg
2161,Cross Country Trick,Eugene Squire,Oracle Books Inc.,1970,"[""English""]",placeholder,covers/1970_Cross_Country_Trick_PLACEHOLDER.jpg
2162,I Have What You Want,Chris Harrison,Oracle Books Inc.,1970,"[""English""]",placeholder,covers/1970_I_Have_What_You_Want_PLACEHOLDER.jpg
2163,Cherry Pie,Vin Fields,Oracle Books Inc.,1970,"[""English""]",placeholder,covers/1970_Cherry_Pie_PLACEHOLDER.jpg
2164,Young Man For Sale,Dwayne Simpson,Oracle Books Inc.,1970,"[""English""]",placeholder,covers/1970_Young_Man_For_Sale_PLACEHOLDER.jpg
